viewer_id,movie_id,rating,review_date,sentiment_score
V002182,M0067,2,2025-06-19,-0.528
V000148,M0078,2,2025-11-15,-0.328
V001446,M0009,4,2025-02-09,0.058
V004105,M0089,3,2024-07-06,0.161
V000261,M0024,1,2024-10-22,-0.619
V003842,M0079,3,2025-08-24,-0.276
V004820,M0010,1,2025-07-01,-0.669
V003801,M0028,3,2024-07-27,0.113
V004946,M0010,2,2024-06-22,-0.001
V000316,M0079,2,2025-11-13,-0.302
V002155,M0085,1,2025-10-23,-0.64
V003370,M0075,4,2025-10-19,0.028
V000840,M0012,5,2024-07-13,0.87
V003116,M0036,3,2025-07-02,0.041
V002468,M0086,3,2025-04-28,-0.239
V001912,M0087,1,2025-06-27,-0.421
V002255,M0053,4,2025-08-31,0.293
V004782,M0071,2,2025-02-27,-0.555
V002890,M0020,3,2024-09-07,-0.292
V004486,M0063,2,2025-01-27,-0.073
V004285,M0096,3,2025-09-25,0.089
V001344,M0051,5,2024-11-06,0.746
V001388,M0080,2,2024-07-03,-0.433
V000493,M0098,3,2025-11-05,0.278
V003377,M0068,5,2024-09-27,0.491
V000774,M0041,2,2025-04-14,-0.063
V004152,M0020,4,2024-08-06,0.247
V001734,M0008,5,2025-01-03,0.721
V001990,M0061,5,2025-05-07,0.491
V002893,M0095,3,2024-06-09,-0.257
V002264,M0090,1,2024-08-19,-0.323
V001268,M0003,2,2025-07-19,-0.03
V004002,M0088,2,2025-08-14,-0.297
V001857,M0077,5,2024-12-03,0.695
V003217,M0012,5,2025-06-27,0.335
V003693,M0038,4,2025-03-02,0.078
V003506,M0070,5,2024-12-04,0.843
V003110,M0022,2,2025-01-15,-0.366
V004613,M0004,5,2025-03-01,0.778
V002602,M0057,3,2025-04-05,0.063
V003542,M0076,3,2025-02-06,-0.022
V003590,M0027,2,2025-03-04,-0.292
V001963,M0032,5,2024-08-28,0.431
V001404,M0038,3,2024-08-24,0.197
V004612,M0026,2,2025-04-18,-0.388
V001367,M0035,2,2025-03-01,-0.329
V002602,M0076,4,2024-07-11,0.237
V000612,M0085,4,2025-04-27,0.337
V000003,M0057,4,2025-08-18,0.406
V002814,M0039,4,2025-11-07,0.165
V004511,M0086,4,2024-07-14,0.233
V002360,M0017,3,2025-06-12,0.067
V003622,M0031,4,2025-11-17,0.085
V002900,M0046,5,2025-10-28,0.581
V003256,M0010,5,2025-01-17,0.477
V002975,M0027,1,2025-08-03,-0.643
V004403,M0017,2,2024-09-15,-0.475
V002160,M0052,4,2025-06-14,0.35
V001262,M0044,4,2025-11-26,0.018
V004840,M0093,5,2025-08-03,0.734
V004199,M0016,5,2024-08-19,0.657
V000834,M0095,3,2024-11-06,-0.058
V002618,M0012,4,2025-08-12,0.391
V003583,M0055,2,2024-10-06,-0.511
V000275,M0056,4,2024-12-25,0.257
V003400,M0058,5,2024-07-29,0.762
V001176,M0038,1,2024-11-30,-0.882
V004418,M0049,3,2025-06-26,0.098
V001509,M0068,3,2025-10-29,0.3
V002804,M0038,5,2025-02-04,0.474
V000157,M0070,5,2024-12-11,0.82
V000451,M0018,2,2025-11-04,-0.195
V002108,M0032,5,2025-10-17,0.72
V003952,M0032,5,2025-10-12,0.872
V002159,M0083,4,2025-11-17,0.087
V002512,M0043,5,2024-11-16,0.554
V004913,M0013,5,2025-05-06,0.394
V004326,M0091,3,2025-04-12,-0.238
V002768,M0083,5,2025-04-21,0.688
V003687,M0076,4,2025-06-19,0.485
V002819,M0041,4,2025-05-05,0.481
V003419,M0012,4,2025-06-30,0.34
V000015,M0080,4,2025-07-28,0.341
V000119,M0093,4,2025-01-24,0.525
V004470,M0030,5,2025-02-02,0.874
V003737,M0014,1,2025-05-11,-0.514
V001384,M0004,3,2025-03-26,-0.299
V003670,M0030,5,2025-07-16,0.832
V001995,M0022,3,2024-07-28,-0.285
V000460,M0089,3,2025-05-20,-0.154
V000555,M0017,4,2024-08-23,0.122
V004314,M0039,3,2024-12-31,0.068
V004028,M0018,3,2024-08-30,-0.114
V001604,M0047,4,2024-10-25,0.095
V003346,M0099,3,2024-07-02,-0.014
V001759,M0078,4,2025-04-12,0.092
V001813,M0086,5,2024-08-10,0.635
V000580,M0015,4,2024-11-15,0.504
V000031,M0056,5,2025-06-11,0.893
V000704,M0059,4,2025-11-12,0.317
V004468,M0006,1,2025-09-13,-0.812
V003992,M0080,5,2024-10-10,0.785
V004218,M0009,2,2025-11-29,-0.207
V001063,M0089,2,2025-11-22,-0.318
V001187,M0029,4,2024-11-09,0.09
V003433,M0021,4,2024-09-05,0.118
V004811,M0027,3,2025-03-14,0.125
V001191,M0085,5,2024-06-21,0.497
V002777,M0008,4,2025-02-14,0.184
V002759,M0053,4,2025-08-02,0.362
V004668,M0090,5,2025-10-29,0.512
V000504,M0098,4,2024-09-29,0.088
V000319,M0038,4,2025-08-13,0.171
V003259,M0060,4,2024-11-26,0.344
V001621,M0021,2,2024-06-11,-0.234
V002797,M0028,3,2025-03-05,-0.262
V001467,M0077,4,2024-10-17,0.313
V003662,M0082,4,2025-06-06,0.192
V000132,M0083,3,2025-11-25,-0.241
V002632,M0009,4,2024-06-20,0.139
V002720,M0071,2,2025-10-05,-0.211
V000391,M0054,4,2024-09-06,0.216
V000494,M0018,5,2025-05-31,0.888
V003160,M0064,4,2024-10-29,0.597
V000529,M0087,4,2025-04-06,0.378
V003130,M0088,4,2024-12-17,0.349
V001178,M0039,5,2025-09-25,0.322
V004421,M0059,2,2025-11-04,-0.281
V004107,M0023,2,2025-11-30,-0.196
V004270,M0044,4,2025-08-24,0.52
V002318,M0016,2,2025-04-05,-0.253
V002118,M0056,4,2024-10-28,0.026
V002471,M0064,4,2024-09-02,0.448
V001635,M0003,5,2025-05-20,0.839
V003048,M0040,5,2025-11-17,0.679
V003065,M0006,4,2025-05-15,0.485
V004620,M0057,4,2025-09-20,0.084
V004208,M0072,2,2025-07-11,-0.496
V002311,M0005,4,2025-04-14,0.017
V003734,M0047,4,2025-08-02,0.295
V004536,M0061,4,2025-03-19,0.228
V002379,M0083,4,2024-12-24,0.394
V004402,M0039,4,2025-07-30,0.591
V000655,M0082,3,2024-09-12,0.125
V000167,M0067,2,2025-03-06,-0.072
V002258,M0087,5,2025-05-11,0.57
V002261,M0056,4,2024-12-22,0.598
V000994,M0046,5,2025-11-26,0.469
V004989,M0094,4,2025-02-01,0.085
V004172,M0040,4,2024-06-09,0.431
V001240,M0083,4,2024-07-10,0.465
V001883,M0057,4,2025-08-30,0.281
V001926,M0006,2,2024-09-28,-0.286
V003301,M0021,2,2025-02-17,-0.095
V000017,M0038,3,2024-08-01,0.275
V004804,M0034,5,2024-11-13,0.865
V002683,M0019,2,2024-06-11,-0.132
V002943,M0084,1,2025-11-20,-0.497
V002509,M0080,1,2025-11-03,-0.569
V002318,M0063,3,2025-03-11,0.113
V001361,M0088,3,2025-11-20,-0.107
V001549,M0099,4,2024-11-09,0.586
V004006,M0063,3,2025-09-10,0.157
V003505,M0032,4,2025-09-10,0.18
V004940,M0017,1,2025-10-17,-0.416
V004705,M0005,2,2024-08-13,-0.195
V004089,M0049,3,2025-08-27,-0.149
V000484,M0095,3,2024-07-01,-0.114
V002839,M0043,3,2024-08-24,0.019
V001375,M0027,2,2024-09-28,-0.484
V001411,M0036,4,2025-08-04,0.519
V000761,M0074,3,2025-04-19,-0.174
V002362,M0095,1,2025-11-05,-0.726
V000474,M0029,5,2025-06-07,0.734
V004347,M0038,5,2024-09-12,0.335
V002241,M0057,5,2025-03-24,0.599
V004244,M0060,5,2025-10-19,0.491
V004213,M0077,4,2025-10-17,0.295
V002981,M0033,5,2024-06-15,0.866
V002241,M0094,4,2024-07-11,0.398
V000163,M0013,4,2025-11-21,0.598
V000804,M0063,4,2025-04-09,0.353
V002518,M0066,5,2024-11-06,0.416
V002038,M0050,4,2025-03-09,0.502
V004616,M0031,2,2025-10-10,-0.153
V001504,M0046,3,2025-07-13,0.167
V004536,M0002,3,2024-09-11,-0.198
V000368,M0084,5,2025-05-05,0.391
V000427,M0066,1,2025-04-24,-0.587
V000616,M0024,3,2025-08-20,-0.074
V002597,M0059,3,2025-03-19,-0.25
V004194,M0081,4,2024-07-24,0.489
V004458,M0066,2,2024-08-14,-0.523
V004528,M0065,4,2025-09-17,0.522
V001483,M0011,4,2025-03-10,0.369
V001256,M0044,5,2025-07-08,0.306
V003848,M0047,1,2025-06-14,-0.521
V000052,M0023,3,2025-07-26,-0.077
V004084,M0009,4,2025-08-19,0.34
V002939,M0033,1,2024-06-29,-0.713
V001060,M0096,5,2025-03-20,0.617
V000658,M0098,3,2024-10-26,0.287
V004992,M0087,5,2024-10-22,0.416
V000977,M0028,4,2024-07-18,0.031
V001297,M0074,2,2025-11-13,-0.569
V001360,M0076,4,2024-07-20,0.316
V000128,M0047,4,2025-09-29,0.577
V001180,M0063,2,2024-07-20,-0.031
V000458,M0028,4,2024-08-24,0.085
V001148,M0031,4,2025-08-12,0.154
V004461,M0010,3,2025-01-19,0.231
V004983,M0040,2,2025-04-02,-0.055
V002072,M0091,5,2025-11-06,0.44
V003822,M0034,1,2025-02-18,-0.448
V004097,M0083,2,2024-12-03,-0.344
V000518,M0011,4,2025-02-12,0.077
V001243,M0026,3,2025-06-29,0.105
V000003,M0005,4,2024-10-31,0.279
V001330,M0042,4,2024-07-19,0.137
V000930,M0070,3,2024-06-25,0.256
V003847,M0045,4,2024-12-08,0.367
V004611,M0019,2,2025-09-15,-0.268
V004311,M0083,3,2024-09-14,-0.284
V004125,M0080,4,2025-01-23,0.193
V001216,M0076,4,2024-11-18,0.367
V000649,M0083,4,2025-02-22,0.115
V000713,M0069,4,2025-08-24,0.191
V003428,M0017,1,2025-02-19,-0.585
V001718,M0046,3,2025-10-11,0.278
V003954,M0037,5,2025-09-19,0.373
V000746,M0026,5,2024-12-01,0.666
V002582,M0048,3,2025-04-14,-0.132
V000439,M0078,5,2025-03-31,0.856
V000490,M0016,3,2025-08-28,-0.154
V001333,M0022,3,2024-07-22,0.085
V003712,M0064,2,2025-07-08,-0.454
V000234,M0040,4,2024-12-25,0.426
V003825,M0046,4,2024-12-11,0.597
V002778,M0065,1,2024-12-17,-0.771
V001299,M0085,4,2025-03-14,0.555
V003175,M0017,4,2024-08-14,0.442
V001955,M0095,4,2024-09-11,0.34
V002679,M0029,3,2024-08-22,-0.187
V000240,M0029,5,2025-08-29,0.876
V004432,M0029,1,2025-07-05,-0.795
V002363,M0096,3,2025-10-21,-0.004
V002521,M0047,5,2025-02-24,0.478
V002421,M0012,3,2024-12-22,0.197
V000446,M0088,5,2025-05-24,0.662
V002526,M0006,4,2025-08-04,0.538
V003293,M0022,4,2024-07-06,0.369
V000086,M0083,2,2024-09-14,-0.119
V000117,M0034,2,2024-08-16,-0.287
V001605,M0063,5,2025-08-16,0.84
V000156,M0099,5,2025-01-09,0.84
V004006,M0003,4,2025-02-13,0.261
V003386,M0043,3,2025-11-28,-0.215
V004251,M0046,4,2025-11-22,0.009
V000850,M0078,1,2024-07-14,-0.551
V004416,M0060,2,2025-11-16,-0.181
V000400,M0083,4,2024-08-13,0.163
V001968,M0033,4,2025-11-12,0.065
V002938,M0065,3,2024-08-10,-0.179
V001447,M0097,3,2024-11-29,-0.215
V003777,M0039,4,2025-08-24,0.418
V002837,M0082,4,2025-10-05,0.15
V004614,M0014,4,2024-12-22,0.057
V003102,M0001,5,2024-08-09,0.785
V004954,M0056,5,2024-10-05,0.658
V004434,M0029,2,2025-08-24,-0.547
V001797,M0067,4,2024-11-18,0.161
V001201,M0007,3,2025-01-24,0.185
V002029,M0050,4,2025-11-04,0.152
V001196,M0017,2,2025-03-29,-0.265
V001173,M0011,4,2024-10-14,0.533
V002414,M0048,3,2024-08-09,0.064
V004149,M0085,2,2025-08-01,-0.481
V000224,M0073,3,2025-09-15,0.019
V003969,M0015,1,2025-07-19,-0.803
V004660,M0051,3,2025-02-08,-0.067
V000192,M0008,5,2025-09-24,0.62
V000150,M0044,3,2024-11-19,-0.283
V002375,M0078,4,2024-07-06,0.367
V000818,M0092,2,2024-11-18,-0.337
V002348,M0040,2,2025-09-30,-0.132
V001626,M0044,5,2024-09-29,0.479
V004472,M0085,1,2024-11-06,-0.795
V003997,M0030,5,2025-10-01,0.737
V004361,M0007,4,2024-12-17,0.355
V003380,M0028,5,2024-10-17,0.65
V001550,M0098,5,2024-08-17,0.724
V002103,M0039,4,2024-08-18,0.444
V004469,M0022,1,2025-08-05,-0.735
V004560,M0058,5,2025-11-08,0.722
V004379,M0060,4,2025-11-13,0.547
V004503,M0047,1,2024-11-02,-0.84
V001847,M0016,2,2025-08-01,-0.065
V002131,M0009,4,2025-01-23,0.375
V003256,M0096,4,2024-11-12,0.371
V000928,M0077,2,2024-12-26,-0.529
V002070,M0023,2,2025-06-29,-0.183
V004146,M0022,1,2024-09-09,-0.426
V001396,M0081,5,2024-12-25,0.808
V001220,M0075,5,2025-09-02,0.672
V000263,M0006,4,2024-08-30,0.322
V002790,M0061,3,2025-04-08,-0.13
V003826,M0085,4,2025-11-21,0.068
V004715,M0099,3,2025-07-28,-0.273
V003634,M0042,2,2025-04-11,-0.303
V004968,M0055,2,2024-07-25,-0.093
V001638,M0072,4,2025-10-07,0.44
V002815,M0093,3,2025-09-30,0.251
V003033,M0008,4,2025-10-16,0.116
V003978,M0004,4,2024-11-18,0.131
V003018,M0047,5,2024-08-30,0.408
V002636,M0083,4,2025-02-26,0.156
V004393,M0083,2,2024-11-20,-0.534
V001536,M0007,4,2025-08-06,0.569
V001791,M0049,3,2025-11-30,0.04
V003057,M0036,2,2024-10-05,-0.004
V004974,M0032,5,2024-08-16,0.426
V003280,M0055,3,2025-10-03,-0.016
V004344,M0027,3,2024-08-27,-0.249
V002679,M0059,2,2025-08-18,-0.413
V000879,M0031,4,2025-06-10,0.168
V003262,M0056,4,2025-07-29,0.071
V001446,M0081,5,2024-07-12,0.408
V002954,M0012,3,2025-06-24,-0.077
V003913,M0018,1,2025-09-25,-0.813
V002093,M0007,3,2024-07-31,0.074
V003824,M0032,3,2025-11-13,0.216
V003189,M0067,4,2025-10-23,0.117
V002121,M0059,2,2025-11-06,-0.11
V000294,M0091,3,2025-07-15,-0.184
V002305,M0064,3,2024-07-30,-0.246
V001578,M0040,4,2025-10-22,0.296
V001291,M0019,1,2025-11-12,-0.661
V004208,M0008,4,2025-03-10,0.372
V003061,M0063,4,2025-07-28,0.096
V003292,M0089,4,2024-08-05,0.298
V002340,M0046,1,2024-06-25,-0.507
V004327,M0063,3,2025-09-20,0.281
V001932,M0046,5,2025-07-19,0.882
V000232,M0065,3,2025-02-02,0.032
V003215,M0024,2,2024-09-30,-0.406
V001094,M0064,2,2024-12-30,-0.407
V003785,M0037,4,2025-07-13,0.084
V002339,M0021,4,2025-08-19,0.264
V002229,M0044,5,2025-10-03,0.773
V001305,M0049,4,2025-03-25,0.068
V000021,M0030,4,2024-06-24,0.536
V002585,M0003,2,2025-02-19,-0.017
V001617,M0083,4,2025-08-05,0.216
V003855,M0042,5,2025-11-06,0.756
V000114,M0050,2,2025-10-27,-0.175
V004145,M0033,1,2024-10-23,-0.33
V003795,M0010,2,2025-08-08,-0.439
V004829,M0085,4,2025-08-26,0.431
V000833,M0049,4,2024-09-04,0.203
V002845,M0075,4,2024-06-30,0.193
V001665,M0067,3,2024-11-26,0.176
V002698,M0015,3,2025-10-27,-0.031
V004920,M0093,3,2024-06-14,0.15
V004441,M0016,4,2024-10-22,0.09
V002171,M0093,5,2024-06-22,0.89
V003261,M0079,3,2025-07-25,0.143
V002065,M0049,3,2025-11-01,-0.166
V003575,M0012,1,2024-09-12,-0.878
V000893,M0091,3,2025-04-03,-0.06
V004345,M0040,4,2024-10-18,0.175
V002321,M0063,4,2024-10-02,0.215
V001898,M0092,1,2025-09-15,-0.393
V001859,M0058,3,2025-11-06,-0.192
V004575,M0009,3,2025-01-09,-0.025
V001303,M0055,4,2025-09-04,0.276
V002203,M0074,4,2025-03-17,0.134
V000658,M0064,5,2025-03-09,0.464
V002252,M0040,2,2025-10-31,-0.427
V003049,M0074,3,2025-11-15,0.024
V001510,M0019,4,2025-03-27,0.587
V002180,M0045,5,2025-03-15,0.358
V004264,M0026,3,2025-01-05,0.122
V001185,M0033,5,2025-08-29,0.549
V001864,M0038,3,2025-03-28,0.11
V001999,M0097,3,2024-07-29,-0.009
V001160,M0092,4,2024-08-04,0.013
V000609,M0098,1,2024-10-23,-0.669
V004814,M0013,5,2024-08-17,0.319
V001893,M0047,3,2025-04-27,0.232
V001411,M0015,3,2024-07-03,0.182
V000830,M0002,5,2025-07-04,0.882
V003500,M0088,5,2025-05-26,0.309
V002252,M0072,2,2025-01-25,-0.017
V003421,M0078,4,2024-10-23,0.234
V001648,M0069,4,2025-03-30,0.336
V000728,M0008,5,2024-07-18,0.627
V001327,M0066,2,2025-07-18,-0.317
V003216,M0004,4,2025-03-16,0.019
V000239,M0042,5,2025-05-09,0.62
V003151,M0037,5,2025-02-18,0.354
V002666,M0045,4,2024-12-18,0.491
V003299,M0091,5,2025-07-06,0.564
V004452,M0091,3,2025-08-14,-0.038
V001023,M0068,5,2024-07-13,0.816
V003618,M0041,3,2024-07-14,0.14
V000180,M0057,4,2025-11-26,0.555
V003344,M0034,5,2024-07-18,0.49
V000033,M0006,5,2025-10-28,0.711
V003775,M0015,3,2025-03-09,0.142
V003649,M0045,2,2024-08-29,-0.589
V000808,M0004,4,2025-07-16,0.026
V000762,M0025,2,2025-01-03,-0.577
V001601,M0031,4,2025-01-11,0.012
V001723,M0008,1,2025-07-30,-0.699
V003520,M0057,4,2025-01-21,0.193
V000742,M0089,4,2024-11-19,0.182
V000901,M0045,2,2025-04-11,-0.023
V002410,M0093,3,2024-08-19,-0.257
V000588,M0021,1,2025-08-01,-0.794
V001511,M0079,3,2025-08-04,0.141
V003153,M0022,3,2025-08-18,0.086
V000655,M0062,3,2025-06-12,0.169
V004741,M0095,3,2024-06-23,0.037
V001647,M0083,2,2025-05-10,-0.577
V000694,M0083,4,2025-09-29,0.254
V003359,M0050,4,2025-04-29,0.145
V003624,M0066,5,2025-01-17,0.314
V001939,M0066,5,2025-07-09,0.886
V000249,M0023,3,2025-05-07,0.234
V000016,M0082,2,2024-06-25,-0.108
V000003,M0071,3,2025-03-18,-0.033
V001591,M0099,4,2025-07-20,0.516
V004413,M0097,4,2024-12-01,0.315
V004272,M0092,3,2024-07-25,-0.173
V001938,M0075,4,2024-11-16,0.593
V001477,M0061,4,2024-11-11,0.066
V002930,M0010,4,2024-09-25,0.209
V001319,M0075,4,2025-08-22,0.085
V003100,M0004,3,2024-07-23,-0.011
V004155,M0071,5,2025-02-17,0.839
V002189,M0042,2,2024-11-21,-0.136
V002271,M0057,3,2025-04-04,-0.244
V002004,M0066,3,2025-06-26,-0.149
V004162,M0006,4,2024-11-28,0.102
V001919,M0074,4,2025-07-29,0.314
V003452,M0011,4,2024-10-02,0.547
V000052,M0040,4,2024-07-23,0.32
V004928,M0085,4,2025-02-12,0.565
V004406,M0010,3,2025-06-12,0.294
V001658,M0003,5,2025-03-10,0.463
V001244,M0032,4,2025-02-08,0.285
V002830,M0035,4,2024-10-05,0.261
V000709,M0051,4,2025-01-07,0.346
V003666,M0017,3,2024-10-12,0.078
V001088,M0029,3,2025-10-02,-0.023
V001812,M0043,3,2024-07-27,0.01
V001625,M0098,4,2025-04-18,0.408
V000994,M0014,4,2024-09-18,0.206
V003109,M0079,1,2024-12-05,-0.6
V003386,M0064,2,2024-09-19,-0.073
V003871,M0017,1,2025-11-16,-0.412
V001970,M0050,4,2024-11-04,0.48
V000021,M0003,5,2025-03-15,0.593
V003007,M0019,1,2025-02-14,-0.638
V002552,M0097,5,2024-09-28,0.649
V002738,M0091,3,2025-09-06,0.006
V003461,M0007,4,2025-07-27,0.1
V004779,M0050,5,2024-07-11,0.662
V003719,M0053,1,2025-02-11,-0.634
V000173,M0009,3,2025-04-14,0.164
V000388,M0034,1,2025-11-25,-0.774
V004924,M0076,4,2025-05-07,0.144
V001688,M0028,4,2025-07-28,0.538
V002365,M0058,4,2025-08-26,0.212
V003493,M0070,4,2024-07-16,0.087
V001463,M0079,3,2025-10-11,0.038
V002406,M0042,4,2024-08-23,0.196
V003374,M0087,4,2025-04-22,0.189
V001624,M0035,5,2025-09-06,0.568
V002889,M0042,4,2025-05-18,0.17
V000346,M0078,3,2024-10-06,-0.073
V001992,M0081,5,2025-02-16,0.538
V001628,M0021,3,2025-10-27,0.023
V002587,M0047,1,2024-11-30,-0.586
V004276,M0029,4,2025-11-13,0.382
V002826,M0005,5,2024-09-09,0.366
V000253,M0089,3,2024-09-22,0.108
V004580,M0093,5,2025-04-01,0.522
V000256,M0020,3,2025-04-19,0.083
V004374,M0006,3,2025-07-07,0.203
V000188,M0049,5,2025-06-02,0.649
V004748,M0095,4,2025-11-12,0.368
V000497,M0083,4,2024-09-04,0.555
V001317,M0036,2,2025-07-11,-0.479
V000669,M0040,4,2025-06-25,0.301
V002743,M0003,5,2025-10-22,0.39
V004377,M0090,4,2025-05-15,0.075
V004408,M0061,4,2025-01-06,0.578
V003947,M0031,5,2025-09-04,0.899
V000032,M0007,4,2025-04-27,0.063
V004952,M0093,3,2025-07-17,-0.04
V002944,M0079,5,2025-10-15,0.531
V002901,M0054,2,2025-07-11,-0.281
V001555,M0085,5,2025-09-09,0.833
V000001,M0022,1,2024-11-11,-0.461
V003252,M0070,4,2025-11-02,0.584
V002454,M0011,4,2024-09-09,0.032
V001321,M0015,5,2025-08-11,0.806
V003945,M0066,4,2025-04-06,0.545
V001409,M0054,4,2024-10-10,0.39
V004046,M0043,2,2025-02-03,-0.002
V000729,M0058,4,2025-11-21,0.523
V002926,M0096,4,2024-08-14,0.048
V000245,M0012,5,2025-06-29,0.755
V004334,M0050,5,2024-09-26,0.758
V000527,M0097,4,2025-07-23,0.136
V000317,M0072,4,2024-09-29,0.534
V003900,M0084,4,2024-07-01,0.574
V001917,M0027,4,2024-11-20,0.361
V004038,M0071,2,2025-10-26,-0.153
V002995,M0089,1,2025-08-15,-0.683
V001621,M0013,2,2024-08-29,-0.337
V004084,M0083,4,2025-01-11,0.588
V001529,M0002,2,2024-12-25,-0.191
V003076,M0078,2,2024-12-17,-0.339
V002992,M0093,4,2025-03-22,0.477
V003631,M0087,4,2025-10-27,0.499
V004866,M0069,2,2025-05-02,-0.237
V002972,M0098,2,2025-08-02,-0.045
V000117,M0082,2,2025-11-16,-0.474
V002063,M0059,4,2025-11-02,0.4
V000942,M0082,4,2025-09-28,0.203
V002489,M0064,4,2024-06-26,0.149
V001788,M0057,4,2024-10-23,0.592
V002334,M0063,3,2025-05-08,-0.248
V000163,M0069,5,2025-02-24,0.453
V001045,M0013,2,2025-07-21,-0.09
V004836,M0036,2,2025-05-14,-0.201
V002473,M0028,2,2025-08-20,-0.158
V001011,M0067,4,2024-09-01,0.279
V004124,M0017,3,2024-07-18,0.293
V002257,M0086,4,2025-03-11,0.264
V000540,M0051,5,2025-03-04,0.57
V004205,M0005,5,2024-11-20,0.474
V004463,M0042,4,2025-07-01,0.525
V003036,M0039,4,2024-07-26,0.504
V001148,M0002,5,2024-10-02,0.762
V004360,M0095,4,2024-06-27,0.307
V003815,M0088,4,2024-07-25,0.325
V003159,M0065,4,2024-11-26,0.253
V000772,M0068,5,2025-02-01,0.768
V003641,M0017,3,2025-01-19,-0.036
V003400,M0054,4,2025-11-12,0.539
V002192,M0062,4,2024-12-22,0.145
V000874,M0079,4,2025-04-14,0.174
V002759,M0038,4,2025-06-02,0.131
V001769,M0044,4,2025-03-20,0.196
V002898,M0038,1,2024-09-14,-0.425
V002584,M0070,3,2025-06-14,0.096
V003078,M0033,2,2024-11-04,-0.182
V001728,M0036,4,2024-11-08,0.224
V004073,M0003,2,2025-07-12,-0.574
V003570,M0053,4,2024-08-18,0.576
V003394,M0057,4,2025-01-04,0.184
V001485,M0026,5,2024-09-01,0.727
V003096,M0029,4,2024-10-29,0.004
V001713,M0067,4,2025-08-15,0.044
V002528,M0006,3,2024-07-24,-0.286
V004208,M0024,2,2025-10-02,-0.339
V000951,M0086,4,2025-11-26,0.442
V000107,M0020,1,2025-11-23,-0.603
V000203,M0048,3,2024-10-22,0.25
V003299,M0034,5,2025-11-27,0.621
V000170,M0021,2,2024-06-15,-0.449
V002751,M0085,1,2024-07-09,-0.617
V003654,M0092,5,2025-01-23,0.565
V002761,M0024,1,2025-05-02,-0.555
V003528,M0013,5,2024-06-09,0.819
V002527,M0040,4,2024-08-17,0.474
V000870,M0014,2,2025-08-19,-0.537
V001064,M0040,4,2024-11-23,0.583
V000574,M0074,1,2024-12-22,-0.491
V001452,M0087,4,2025-02-28,0.142
V002806,M0006,4,2025-11-19,0.273
V003776,M0068,2,2025-01-16,-0.079
V003155,M0004,5,2025-05-07,0.565
V004228,M0056,4,2024-12-07,0.309
V001699,M0021,1,2025-02-13,-0.869
V004239,M0085,1,2025-05-03,-0.39
V000467,M0010,2,2025-03-12,-0.245
V002437,M0078,1,2024-08-29,-0.549
V003929,M0065,3,2025-02-01,0.079
V002556,M0093,5,2025-11-11,0.68
V000676,M0011,1,2025-09-24,-0.626
V002801,M0042,4,2025-08-13,0.519
V000689,M0022,4,2024-07-15,0.428
V002076,M0023,3,2025-04-20,-0.248
V000421,M0080,3,2025-09-05,-0.167
V002838,M0056,5,2025-02-07,0.807
V001892,M0086,4,2025-04-01,0.021
V004383,M0034,4,2025-03-28,0.137
V004738,M0004,2,2024-12-17,-0.043
V004779,M0003,5,2025-11-02,0.375
V002651,M0007,1,2025-08-21,-0.394
V001103,M0075,5,2024-07-05,0.473
V000419,M0005,1,2025-04-30,-0.348
V000151,M0064,3,2025-01-09,0.137
V002693,M0060,3,2024-07-04,0.153
V004224,M0064,5,2025-01-09,0.818
V004970,M0094,2,2025-08-09,-0.038
V004679,M0088,3,2024-08-29,0.078
V001531,M0039,5,2024-12-07,0.749
V003430,M0011,2,2024-12-27,-0.269
V003930,M0068,2,2025-08-08,-0.582
V003739,M0015,5,2025-01-23,0.6
V002505,M0096,4,2025-09-25,0.422
V004082,M0087,3,2025-09-18,0.073
V004555,M0020,3,2024-08-01,-0.298
V000427,M0038,5,2024-11-13,0.812
V002035,M0006,5,2024-06-17,0.666
V000753,M0021,4,2024-12-23,0.082
V000475,M0044,4,2024-06-13,0.1
V001427,M0048,5,2025-05-13,0.652
V002039,M0021,2,2024-11-29,-0.239
V003604,M0040,5,2025-03-11,0.707
V001694,M0002,5,2024-06-26,0.67
V003601,M0073,4,2025-11-02,0.43
V004743,M0096,3,2024-09-11,-0.253
V003778,M0091,5,2024-07-27,0.774
V002128,M0064,4,2024-07-23,0.441
V000608,M0032,3,2025-08-06,0.244
V000948,M0080,1,2025-11-01,-0.514
V001504,M0038,4,2025-05-19,0.495
V003714,M0016,1,2025-11-11,-0.644
V000850,M0061,5,2025-06-04,0.536
V001986,M0051,4,2025-09-10,0.317
V004681,M0021,4,2025-10-13,0.424
V001754,M0060,2,2025-01-13,-0.505
V001769,M0096,1,2025-01-18,-0.542
V004276,M0073,3,2024-08-08,0.067
V004498,M0014,4,2025-08-04,0.201
V003013,M0018,1,2025-08-20,-0.799
V000638,M0013,4,2025-04-12,0.109
V001677,M0023,2,2025-06-06,-0.063
V001069,M0042,3,2025-11-16,-0.095
V001937,M0077,4,2024-06-11,0.071
V004392,M0059,4,2024-11-23,0.418
V001412,M0012,4,2025-02-02,0.507
V001132,M0021,2,2025-06-09,-0.315
V000674,M0028,5,2025-10-16,0.441
V003232,M0061,1,2025-10-17,-0.426
V004276,M0097,2,2024-12-02,-0.308
V001707,M0065,5,2025-08-01,0.893
V003290,M0025,1,2024-10-24,-0.471
